pt4,stackoverflow_formatted/13220415_0.java,21,32,netbeans-6.9.1-201007282301/form/src/org/netbeans/modules/form/menu/MenuEditLayer.java,385,397,12,,E,overriding method run from Runnable
pt4,stackoverflow_formatted/17383922_0.java,13,24,netbeans-6.9.1-201007282301/form/src/org/netbeans/modules/form/menu/MenuEditLayer.java,385,397,12,,E,overriding method run from Runnable
pt3,stackoverflow_formatted/16860613_0.java,166,188,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jface/viewers/StyledString.java,166,188,23,,F,accidentally similar getter
pt1,stackoverflow_formatted/13462440_1.java,32,45,iReport-3/iReport-3.7.5-src/ireport-designer/src/com/jaspersoft/ireport/designer/fonts/FontLoaderDialog.java,31,45,14,,F,similar code after normalisation
pt1,stackoverflow_formatted/13462440_1.java,32,45,iReport-3/iReport-3.7.5-src/ireport-designer/src/com/jaspersoft/ireport/designer/fonts/FontLoaderDialog.java,60,73,14,,F,similar code after normalisation
pt1,stackoverflow_formatted/13462440_1.java,32,45,iReport-3/iReport-3.7.5-src/ireport-designer/src/com/jaspersoft/ireport/designer/fonts/FontLoaderDialog.java,46,59,14,,F,similar code after normalisation
pt1,stackoverflow_formatted/11574637_0.java,78,89,jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/entity/beans/TestEntityBean.java,66,77,12,,F,similar finally clause after normalisation
pt1,stackoverflow_formatted/11574637_0.java,78,89,jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/entity/beans/TestEntityBean.java,39,50,12,,F,similar code after normalisation
pt4,stackoverflow_formatted/12040310_0.java,65,78,apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/org/apache/tomcat/util/http/fileupload/disk/DiskFileItem.java,158,171,14,,F,accidentally similar finally clause
pt4,stackoverflow_formatted/12040310_0.java,65,78,jspwiki-2.8.4/src/com/ecyrd/jspwiki/attachment/AttachmentServlet.java,207,218,12,,F,accidentally similar finally clause
pt4,stackoverflow_formatted/20022515_0.java,41,52,mvnforum-1.2.2-mvnad-1.0.1/mvnforum-1.2.2-mvnad-1.0.1-src-20100817/myvietnam/src/net/myvietnam/mvncore/util/ImageUtil.java,76,87,12,,F,false clone
pt4,stackoverflow_formatted/12040310_0.java,65,78,mvnforum-1.2.2-mvnad-1.0.1/mvnforum-1.2.2-mvnad-1.0.1-src-20100817/myvietnam/src/net/myvietnam/mvncore/web/fileupload/disk/DiskFileItem.java,152,165,14,,F,accidentally similar finally clause
pt4,stackoverflow_formatted/15052680_0.java,84,95,netbeans-6.9.1-201007282301/j2ee.ejbjarproject/test/unit/src/org/netbeans/modules/j2ee/ejbjarproject/test/TestUtil.java,121,134,12,,F,accidentally similar finally clause
pt4,stackoverflow_formatted/12040310_0.java,65,78,netbeans-6.9.1-201007282301/lib.cvsclient/src/org/netbeans/lib/cvsclient/file/DefaultTransmitTextFilePreprocessor.java,50,63,14,,F,accidentally similar finally clause
pt4,stackoverflow_formatted/10902184_0.java,40,49,netbeans-6.9.1-201007282301/projectui/src/org/netbeans/modules/project/ui/ProjectUtilities.java,78,89,10,,F,false clone
pt4,stackoverflow_formatted/15052680_0.java,84,95,netbeans-6.9.1-201007282301/web.project/test/unit/src/org/netbeans/modules/web/project/test/TestUtil.java,218,231,12,,F,accidentally similar finally clause
,,,,,,,,,,
pt1,stackoverflow_formatted/6236324_0.java,83,92,aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,91,100,10,,X,duplicated_with_ok_pair
pt1,stackoverflow_formatted/6236324_0.java,93,110,aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,101,118,18,,X,duplicated_with_ok_pair
pt1,stackoverflow_formatted/6236324_0.java,114,123,aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,122,131,10,,X,duplicated_with_ok_pair
pt1,stackoverflow_formatted/6236324_0.java,124,137,aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,132,145,14,,X,duplicated_with_ok_pair
pt2,stackoverflow_formatted/18921519_0.java,72,85,apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/test/org/apache/catalina/tribes/demos/MapDemo.java,339,352,14,,X,duplicated_with_good_pair
pt1,stackoverflow_formatted/12427981_1.java,17,33,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/common/util/LoggingOutputStream.java,36,52,17,,X,duplicated_with_good_pair
pt1,stackoverflow_formatted/11187462_0.java,45,61,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/common/util/LoggingOutputStream.java,36,52,17,,X,duplicated_with_good_pair
pt1,stackoverflow_formatted/11851968_0.java,13,24,columba-1/columba-1.0-src/src/columba/core/org/columba/core/base/IPCHelper.java,58,70,12,,X,duplicated_with_ok_pair
pt1,stackoverflow_formatted/14165567_1.java,9,20,columba-1/columba-1.0-src/src/columba/core/org/columba/core/base/IPCHelper.java,58,70,12,,X,duplicated_with_ok_pair
pt1,stackoverflow_formatted/11851968_0.java,13,24,columba-1/columba-1.0-src/src/columba/core/org/columba/core/base/StreamThread.java,17,29,12,,X,duplicated_with_ok_pair
pt1,stackoverflow_formatted/14165567_1.java,9,20,columba-1/columba-1.0-src/src/columba/core/org/columba/core/base/StreamThread.java,17,29,12,,X,duplicated_with_ok_pair
pt1,stackoverflow_formatted/11851968_0.java,13,24,columba-1/columba-1.0-src/src/mail/core/org/columba/mail/spam/spamassassin/IPCHelper.java,58,70,12,,X,duplicated_with_ok_pair
pt1,stackoverflow_formatted/14165567_1.java,9,20,columba-1/columba-1.0-src/src/mail/core/org/columba/mail/spam/spamassassin/IPCHelper.java,58,70,12,,X,duplicated_with_ok_pair
pt1,stackoverflow_formatted/3911987_0.java,38,53,Compiere_330_Source/release_330/ad/src/org/compiere/translate/AmtInWords_EN.java,49,64,16,,X,duplicated_with_good_pair
pt1,stackoverflow_formatted/13219118_0.java,12,27,Compiere_330_Source/release_330/ad/src/org/compiere/translate/AmtInWords_EN.java,49,64,16,,X,duplicated_with_good_pair
pt1,stackoverflow_formatted/5338272_0.java,33,49,drjava-stable-20100913-r5387-src/drjava-stable-20100913-r5387/src/src/edu/rice/cs/drjava/model/repl/InteractionsEditorKit.java,8,24,17,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/7504040_0.java,5,17,eclipse_SDK/eclipse_SDK-4.3/src/src/junitsrc/org/junit/rules/ExternalResource.java,8,20,13,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/21581988_0.java,125,140,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/lucene/search/Query.java,99,114,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/23197177_1.java,14,29,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/lucene/search/Query.java,99,114,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/17920930_0.java,20,35,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/lucene/search/Query.java,99,114,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/16462678_0.java,23,38,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/lucene/search/Query.java,99,114,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/15095000_0.java,21,36,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/lucene/search/Query.java,99,114,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/21581988_0.java,125,140,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/lucene/search/TopTermsRewrite.java,44,59,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/23197177_1.java,14,29,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/lucene/search/TopTermsRewrite.java,44,59,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/17920930_0.java,20,35,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/lucene/search/TopTermsRewrite.java,44,59,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/16462678_0.java,23,38,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/lucene/search/TopTermsRewrite.java,44,59,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/15095000_0.java,21,36,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/lucene/search/TopTermsRewrite.java,44,59,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/21581988_0.java,125,140,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/core/internal/databinding/BindingStatus.java,41,56,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/23197177_1.java,14,29,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/core/internal/databinding/BindingStatus.java,41,56,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/17920930_0.java,20,35,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/core/internal/databinding/BindingStatus.java,41,56,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/16462678_0.java,23,38,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/core/internal/databinding/BindingStatus.java,41,56,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/15095000_0.java,21,36,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/core/internal/databinding/BindingStatus.java,41,56,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/21581988_0.java,125,140,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/core/internal/resources/FilterDescription.java,61,76,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/23197177_1.java,14,29,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/core/internal/resources/FilterDescription.java,61,76,16,,X,duplicated_with_ok_pair
pt3,stackoverflow_formatted/17920930_0.java,20,35,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/core/internal/resources/FilterDescription.java,61,76,16,,X,duplicated_with_ok_pair
