sdnd,1,stackoverflow_formatted/3851674_0.java,23,41,jena-3.1.0/jena-arq/src/main/java/org/apache/jena/riot/system/stream/LocatorZip.java,66,85, stackoverflow_formatted/3851674_0.java,23,31,jena-3.1.0/jena-arq/src/main/java/org/apache/jena/riot/system/stream/LocatorZip.java,66,74,D,similar equals() methods
sdnd,0.8,stackoverflow_formatted/2265637_0.java,23,42,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Id.java,33,52, stackoverflow_formatted/2265637_0.java,20,31,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Id.java,30,41,D,similar equals() methods
sdnd,1,stackoverflow_formatted/13435398_0.java,95,114,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,18,40, stackoverflow_formatted/13435398_0.java,95,103,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,18,26,D,similar equals() methods
sdnd,0.8,stackoverflow_formatted/19614645_1.java,16,31,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,25,44, stackoverflow_formatted/19614645_1.java,13,24,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,22,33,D,similar equals() methods
sdnd,1,stackoverflow_formatted/24040300_3.java,24,42,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,251,277, stackoverflow_formatted/24040300_3.java,25,32,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,252,259,D,similar equals() methods
sdnd,1,stackoverflow_formatted/24040300_3.java,24,42,jena-3.1.0/jena-arq/src/main/java/org/apache/jena/sparql/modify/request/Target.java,66,88, stackoverflow_formatted/24040300_3.java,24,32,jena-3.1.0/jena-arq/src/main/java/org/apache/jena/sparql/modify/request/Target.java,66,74,D,similar equals() methods
sdnd,1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/TemporalOperatorsImpl.java,36,55, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/TemporalOperatorsImpl.java,37,44,D,similar equals() methods
sdnd,0.9,stackoverflow_formatted/11917735_0.java,23,47,jena-3.1.0/jena-tdb/src/main/java/org/apache/jena/tdb/setup/StoreParamsBuilder.java,20,42, stackoverflow_formatted/11917735_0.java,22,31,jena-3.1.0/jena-tdb/src/main/java/org/apache/jena/tdb/setup/StoreParamsBuilder.java,19,28,D,similar equals() methods
sdnd,1,stackoverflow_formatted/19614645_1.java,16,31,jena-3.1.0/jena-tdb/src/main/java/org/apache/jena/tdb/index/IndexMap.java,115,130, stackoverflow_formatted/19614645_1.java,16,24,jena-3.1.0/jena-tdb/src/main/java/org/apache/jena/tdb/index/IndexMap.java,115,123,D,similar equals() methods
sdnd,0.8,stackoverflow_formatted/13066157_0.java,15,41,geotools-16/modules/library/render/src/main/java/org/geotools/renderer/lite/SortKey.java,36,51, stackoverflow_formatted/13066157_0.java,12,23,geotools-16/modules/library/render/src/main/java/org/geotools/renderer/lite/SortKey.java,33,44,D,similar equals() methods
sdnd,1,stackoverflow_formatted/13435398_0.java,95,114,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/TemporalOperatorsImpl.java,36,55, stackoverflow_formatted/13435398_0.java,96,103,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/TemporalOperatorsImpl.java,37,44,D,similar equals() methods
sdnd,1,stackoverflow_formatted/5961624_0.java,14,33,jena-3.1.0/jena-arq/src/main/java/org/apache/jena/atlas/web/ContentType.java,43,62, stackoverflow_formatted/5961624_0.java,15,22,jena-3.1.0/jena-arq/src/main/java/org/apache/jena/atlas/web/ContentType.java,44,51,D,similar equals() methods
sdnd,0.9,stackoverflow_formatted/24772546_0.java,15,33,jena-3.1.0/jena-tdb/src/main/java/org/apache/jena/tdb/sys/FileRef.java,114,132, stackoverflow_formatted/24772546_0.java,14,23,jena-3.1.0/jena-tdb/src/main/java/org/apache/jena/tdb/sys/FileRef.java,113,122,D,similar equals() methods
sdnd,0.8,stackoverflow_formatted/21581988_0.java,125,140,jena-3.1.0/jena-arq/src/main/java/org/apache/jena/sparql/modify/request/Target.java,66,88, stackoverflow_formatted/21581988_0.java,122,133,jena-3.1.0/jena-arq/src/main/java/org/apache/jena/sparql/modify/request/Target.java,63,74,D,similar equals() methods
sdnd,1,stackoverflow_formatted/21581988_0.java,125,140,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/complex/CompositeCurveImpl.java,172,191, stackoverflow_formatted/21581988_0.java,125,133,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/complex/CompositeCurveImpl.java,172,180,D,similar equals() methods
sdnd,1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Specificity.java,41,62, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Specificity.java,41,49,D,similar equals() methods
sdnd,0.9,stackoverflow_formatted/7383847_1.java,39,62,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,293,312, stackoverflow_formatted/7383847_1.java,38,47,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,292,301,D,similar equals() methods
sdnd,1,stackoverflow_formatted/10702534_0.java,15,35,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,157,175, stackoverflow_formatted/10702534_0.java,17,24,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,158,165,D,similar equals() methods
sdnd,0.8,stackoverflow_formatted/2265637_0.java,23,42,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Data.java,62,81, stackoverflow_formatted/2265637_0.java,20,31,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Data.java,59,70,D,similar equals() methods
sdnd,1,stackoverflow_formatted/17920930_0.java,20,35,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/RingImplUnsafe.java,97,116, stackoverflow_formatted/17920930_0.java,20,28,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/RingImplUnsafe.java,97,105,D,similar equals() methods
sdnd,1,stackoverflow_formatted/4207100_3.java,27,46,geotools-16/modules/unsupported/feature-aggregate/src/main/java/org/geotools/data/aggregate/SourceType.java,28,54, stackoverflow_formatted/4207100_3.java,27,35,geotools-16/modules/unsupported/feature-aggregate/src/main/java/org/geotools/data/aggregate/SourceType.java,28,36,D,similar equals() methods
sdnd,1,stackoverflow_formatted/25044969_0.java,32,51,geotools-16/modules/library/main/src/main/java/org/geotools/styling/DescriptionImpl.java,53,79, stackoverflow_formatted/25044969_0.java,33,40,geotools-16/modules/library/main/src/main/java/org/geotools/styling/DescriptionImpl.java,54,61,D,similar equals() methods
